representants_id;adresse;code_postal;derniere_publication_activite;date_premiere_publication;declaration_organisation_appartenance;declaration_tiers;denomination;identifiant_national;activites_publiees;page_facebook;page_linkedin;page_twitter;site_web;nom_usage_HATVP;pays;sigle_HATVP;type_identifiant_national;ville;label_categorie_organisation
957;"TDF
155 B AVENUE PIERRE BROSSOLETTE";92120;28/03/2019 14:42:30;21/12/2017 15:21:19;True;True;T D F;342404399;True;;https://www.linkedin.com/company/tdf;https://twitter.com/tdfgroupe?lang=fr;http://www.tdf.fr/;;FRANCE;;SIREN;MONTROUGE;Société commerciale
958;1 A RUE DE DUBLIN;67300;30/03/2019 09:58:52;30/04/2018 19:58:43;True;False;CPME GRAND EST;H786012559;True;;;;;CONFEDERATION DES PETITES ET MOYENNES ENTREPRISES GRAND EST;FRANCE;;HATVP;SCHILTIGHEIM;Syndicat
959;"FEDERATION ENTREP COMMERCE DISTRIBUTIO
12 RUE EULER";75008;26/02/2019 09:42:39;28/11/2017 10:37:58;True;True;FEDERATION ENTREP COMMERCE DISTRIBUTION;784855876;True;;https://www.linkedin.com/company/808811/;https://twitter.com/FCDfrance;http://www.fcd.fr/;FEDERATION DU COMMERCE ET DE LA DISTRIBUTION;FRANCE;FCD;SIREN;PARIS;Organisation professionnelle
960;"FEDERATION FRANCAISE DU BATIMENT CHARENTE
262 RUE FONTCHAUDIERE";16000;18/04/2019 16:42:00;30/11/2018 11:05:17;True;False;FEDERATION FRANCAISE DU BATIMENT CHARENT;781172200;True;;;;;FEDERATION FRANCAISE DU BATIMENT DE CHARENTE 16;FRANCE;FFB DE CHARENTE 16;SIREN;ANGOULEME;Association
961;"SOC FRAN ACCOMPAG & SOIN PALLIATIF
106 AVENUE EMILE ZOLA";75015;28/03/2019 15:09:44;20/07/2018 11:26:22;False;False;SOC FRAN ACCOMPAG & SOIN PALLIATIF;390473353;True;https://www.facebook.com/sfap.org/;;https://twitter.com/asso_SFAP;http://www.sfap.org;;FRANCE;;SIREN;PARIS;Association
962;"UNION DES INDUSTRIES DE LA FERTILISATI
UNIFA
14 RUE DE LA REPUBLIQUE";92800;;23/04/2018 14:51:40;True;False;UNION DES INDUSTRIES DE LA FERTILISATION;775688476;False;;;https://twitter.com/UnifaAgri;http://unifa.fr/;;FRANCE;;SIREN;PUTEAUX;Organisation professionnelle
963;"FEDERATION ENTREPRISES BEAUTE
137 RUE DE L UNIVERSITE";75007;29/03/2019 17:33:45;12/04/2018 12:11:22;True;False;FEDERATION DES ENTREPRISES  DE LA BEAUTE;784717167;True;;https://fr.linkedin.com/company/febea;https://twitter.com/FEBEA_FR;http://www.febea.fr;;FRANCE;FEBEA;SIREN;PARIS;Organisation professionnelle
964;;67501;12/03/2019 10:18:11;30/04/2018 16:42:15;True;False;MARS CHOCOLAT FRANCE;494887854;True;;;;http://www.mars.com/france/fr;;FRANCE;;SIREN;HAGUENAU CEDEX;Société commerciale
965;;33000;27/03/2019 12:57:05;26/04/2018 10:29:43;True;False;JEUNES AGRICULTEURS DE LA GIRONDE;388956278;True;https://www.facebook.com/jeunesagriculteurs.gironde/;;https://twitter.com/JA_Gironde?lang=fr;;JEUNES AGRICULTEURS GIRONDE 33;FRANCE;;SIREN;BORDEAUX;Syndicat
966;;63802;;27/11/2018 11:56:20;True;False;FEDER TRAV PUBLICS REG AUVERGN;779221530;False;;;;;FEDERATION DES TRAVAUX PUBLICS DE LA REGION AUVERGNE;FRANCE;FTP AUVERGNE;SIREN;COURNON D AUVERGNE CEDEX;Syndicat
967;"CENTRE DES JEUNES AGRICULTEURS
MAISON DES AGRICULTEURS
9 RUE JEAN GREMILLON";72000;12/02/2019 15:04:23;17/04/2018 11:29:58;True;False;CENTRE DES JEUNES AGRICULTEURS;415193135;True;;;;;CENTRE DES JEUNES AGRICULTEURS DE LA SARTHE 72;FRANCE;CJA SARTHE 72;SIREN;LE MANS;Syndicat
968;"COSMED
LES OCRES DE L'ARBOIS
BATIMENT B
495 RUE RENE DESCARTES";13100;08/04/2019 16:14:27;18/12/2018 14:08:40;True;False;COSMED;434068441;True;https://www.facebook.com/associationcosmed/;https://www.linkedin.com/in/association-cosmed-54b66292/;;http://www.cosmed.fr;;FRANCE;;SIREN;AIX EN PROVENCE;Association
969;;75014;22/03/2019 17:51:23;02/01/2018 09:58:51;True;False;SYND NAT ETS RETRAITE PERSONNES AGEES;440687226;True;;https://www.linkedin.com/company/11192930/;https://twitter.com/SYNERPAcom;http://www.synerpa.fr/;SYNDICAT NATIONAL DES ÉTABLISSEMENTS ET RÉSIDENCES PRIVÉS POUR PERSONNES ÂGÉES;FRANCE;SYNERPA;SIREN;PARIS;Syndicat
970;41, rue de la Science;1040;18/03/2019 10:07:25;12/02/2018 15:20:44;True;True;Hume Brophy Communication;H244734976;True;;https://www.linkedin.com/company/251787/;https://twitter.com/HumeBrophy;http://humebrophy.com/;;France;;HATVP;Bruxelles;Cabinet de conseils
971;"SYNDICAT NATIONAL de l'INDUSTRIE de la NUTRITION ANIMALE
41 Bis BOULEVARD DE LA TOUR MAUBOURG";75007;28/05/2019 17:51:33;22/12/2017 18:08:27;False;False;SYND NAL INDUSTRIE NUTRITION ANIMALE;784312589;True;;;;http://www.nutritionanimale.org/;SYNDICAT NATIONAL DE L'INDUSTRIE DE LA NUTRITION ANIMALE;FRANCE;SNIA NUTRITION ANIMALE;SIREN;PARIS;Syndicat
972;;69007;01/04/2019 09:18:43;30/04/2018 10:42:28;True;False;JEUNES AGRICULTEURS AUVERGNE RHONE ALPES;387470503;True;;;;;;FRANCE;;SIREN;LYON;Syndicat
973;;87060;30/08/2019 17:34:28;22/06/2018 16:33:07;True;False;JEUNES AGRICULTEURS NOUVELLE AQUITAINE;490290400;True;;;;;;FRANCE;;SIREN;LIMOGES CEDEX 2;Syndicat
974;"CARE FRANCE
71 RUE ARCHEREAU";75019;30/09/2019 17:46:08;18/04/2018 16:43:32;True;False;CARE FRANCE;334805801;True;https://fr-fr.facebook.com/CARE.France/;https://www.linkedin.com/company/care-france;https://twitter.com/CAREfrance;http://www.carefrance.org;;FRANCE;;SIREN;PARIS;Association
975;Boulevard St Michel 47;1040;29/03/2019 11:23:09;19/12/2018 10:26:59;True;False;PayPal SE;H541609360;True;;;;https://www.paypal.com/be/home;;BELGIQUE;;HATVP;BRUXELLES;Société commerciale
976;"RTE RESEAU DE TRANSPORT D ELECTRICITE
immeuble Window 7C place du Dôme
92073 Paris La Defense Cedex";92073;27/03/2019 09:56:23;08/09/2017 15:29:19;True;False;RTE RESEAU DE TRANSPORT D'ELECTRICITE;444619258;True;;;;http://www.rte-france.com/;RTE FRANCE;FRANCE;;SIREN;PARIS LA DEFENSE CEDEX;Société commerciale
977;"SURFRIDER FOUNDATION EUROPE
33 ALLEE DU MOURA";64200;02/04/2019 18:46:57;29/11/2018 16:36:41;True;False;SURFRIDER FOUNDATION EUROPE;388734220;True;https://www.facebook.com/surfridereurope/;https://fr.linkedin.com/company/surfrider-foundation-europe?trk=similar-companies_org_title;https://twitter.com/surfridereurope?lang=fr;https://www.surfrider.eu/;;FRANCE;;SIREN;BIARRITZ;Association
978;"UNION INDUSTRIES TEXTILES
039
NUM VOIE 037 A
37 RUE DE NEUILLY
BP 121";95582;29/03/2019 17:05:16;13/04/2018 11:49:18;True;True;UNION INDUSTRIES TEXTILES;784357352;True;https://www.facebook.com/uit.france;;https://twitter.com/UITFrance?lang=fr;http://www.textile.fr;UNION DES INDUSTRIES TEXTILES DE FRANCE;FRANCE;;SIREN;CLICHY CEDEX;Organisation professionnelle
979;"ALLIANCE CONTRE LE TABAC
ESCALIER E ETAGE 4
13 RUE D UZES";75002;;15/05/2019 10:33:02;True;False;ALLIANCE CONTRE LE TABAC;383552676;False;;;https://twitter.com/FranceSANStabac;https://www.alliancecontreletabac.org/;;FRANCE;;SIREN;PARIS;Association
980;;61000;25/04/2018 15:24:11;27/02/2018 16:01:10;True;False;FEDERATION DEP. SYND. EXPL. AGRIC. ORNE;410051700;True;https://www.facebook.com/fdsea61/;;;http://www.fdsea61.fr/sites/d61/;FÉDÉRATION DÉPARTEMENTALE DES SYNDICATS D'EXPLOITANTS AGRICOLES DE L'ORNE;FRANCE;FDSEA 61;SIREN;ALENCON;Syndicat
981;"50 avenue du Président Wilson
Bâtiment 127";93210;29/03/2019 12:02:09;05/09/2017 14:50:07;False;True;RUMEUR PUBLIQUE;524866241;True;https://www.facebook.com/Rumeur-Publique-152745904753429/;https://www.linkedin.com/company-beta/1542310/;https://twitter.com/rumeurpublique;https://www.rumeurpublique.fr/;;FRANCE;;SIREN;Saint-Denis;Cabinet de conseils
982;"MEDEF LYON RHONE
60 AVENUE JEAN MERMOZ";69008;29/03/2019 16:06:41;20/02/2018 11:22:48;True;False;MEDEF LYON RHONE;779826692;True;;;;;MOUVEMENT DES ENTREPRISES DE FRANCE LYON-RHÔNE;FRANCE;;SIREN;LYON;Organisation professionnelle
983;"MOUVEMENT DES ENTREPRISES DE FRANCE
7 RUE DE PARADIS
BP 0437";53004;29/04/2018 07:40:40;29/04/2018 07:34:39;True;False;MOUVEMENT DES ENTREPRISES DE FRANCE;786257162;True;;;;;MOUVEMENT DES ENTREPRISES DE FRANCE DE MAYENNE 53;FRANCE;MEDEF MAYENNE 53;SIREN;LAVAL CEDEX;Organisation professionnelle
984;"FEDERA DEPART SYNDICAT EXPLOIT AGRICOL
22 PLACE DU FOIRAIL";65000;17/04/2019 17:40:56;15/11/2018 11:06:42;True;False;FEDERA DEPART SYNDICAT EXPLOIT AGRICOLES;777168998;True;https://www.facebook.com/FDSEA-65-773844005995328/?ref=aymt_homepage_panel;;;;FEDERATION DEPARTEMENTALE DES SYNDICATS D'EXPLOITANTS AGRICOLES DES HAUTES-PYRENEES 65;FRANCE;FDSEA HAUTES-PYRENEES 65;SIREN;TARBES;Syndicat
985;"SOCIETE ENCOURAGEMENT ELEVAGE DU CHEVAL FRANCAI
7 RUE D ASTORG";75008;08/04/2019 08:42:47;08/01/2018 12:15:19;True;False;SOC ENCOURAG ELEVAGE DU CHEVAL FRANCAIS;318455698;True;https://www.facebook.com/Le.Trot;;https://twitter.com/letrot;http://www.letrot.com;SOCIÉTÉ D'ENCOURAGEMENT À L'ÉLEVAGE DU CHEVAL FRANÇAIS;FRANCE;SECF;SIREN;PARIS;Association
986;;92100;29/03/2019 18:31:29;22/11/2017 15:30:20;True;True;ROLLET AYMERIC HUBERT HENRI FRANCOIS;490423712;True;;https://www.linkedin.com/in/aymeric-rollet-8b171b1/;https://twitter.com/ARollet;;;FRANCE;;SIREN;BOULOGNE BILLANCOURT;Consultant indépendant
987;"AUCHAN RETAIL FRANCE
RUE MAL DE LATTRE DE TASSIGNY";59170;18/03/2019 10:15:39;01/09/2017 16:26:29;True;False;AUCHAN RETAIL FRANCE;481986446;True;;;;;;France;;SIREN;CROIX;Société commerciale
988;;74307;09/05/2019 14:24:49;03/04/2018 12:38:09;True;False;SOMFY ACTIVITES SA;303970230;True;;;;https://www.somfy.com/group/index.cfm;;FRANCE;;SIREN;CLUSES CEDEX;Société commerciale
989;"COMIDENT
31 SQUARE SAINT CHARLES";75012;01/04/2019 09:29:43;29/03/2019 17:36:56;True;False;COMITE COORDINATION DENTAIRE;310710595;True;https://www.facebook.com/lecomident/;https://fr.linkedin.com/company/lecomident;https://twitter.com/LeComident;http://www.comident.fr;;FRANCE;;SIREN;PARIS;Organisation professionnelle
990;"NQT
34 RUE DES RENOUILLERES";93285;;01/04/2019 16:15:21;False;False;NQT;492330683;False;;;;https://www.nqt.fr/;;FRANCE;;SIREN;ST DENIS CEDEX;Association
991;"HP FRANCE SAS
1 AVENUE DU CANADA";91940;28/01/2019 12:22:47;12/04/2018 16:16:51;True;False;HP FRANCE SAS;448694133;True;;;;http://www.hp.com;;FRANCE;;SIREN;LES ULIS;Société commerciale
992;"LEGRAND
128 AV DU MAL DE LATTRE DE TASSIGNY";87000;;16/01/2018 15:38:37;True;False;LEGRAND;421259615;False;;;;http://www.legrand.com/FR/;;FRANCE;;SIREN;LIMOGES;Société commerciale
993;"FEDERATION BATIMENT TRAVAUX PUBLICS AI
33 RUE BOURGMAYER";01000;28/11/2018 16:28:28;19/04/2018 15:59:46;True;False;FEDERATION BATIMENT TRAVAUX PUBLICS AIN;779310986;True;;;;;FÉDÉRATION DU BTP DE L'AIN;FRANCE;FFB 01;SIREN;BOURG EN BRESSE;Organisation professionnelle
994;;21850;01/04/2019 07:45:11;02/03/2018 10:52:13;True;True;APRR;016250029;True;;;;http://www.aprr.com/fr;;France;;SIREN;Saint Apollinaire;Société commerciale
995;;75002;;16/01/2018 10:04:47;False;False;INSTITUT DROIT & CROISSANCE;W751215500;False;https://www.facebook.com/Droit-et-Croissance-Rules-for-Growth-282120515217184/;https://www.linkedin.com/groups/4369801;https://twitter.com/RulesForGrowth;https://droitetcroissance.fr;;FRANCE;;RNA;PARIS;Organisme de recherche ou de réflexion
996;"UNION DEP PTES MOYEN ENT TERRI BELFORT
C P M E TERRITOIRE DE BELFORT
1 RUE DU DOCTEUR CHARLES FRERY";90000;08/04/2019 14:42:26;12/12/2017 22:07:29;True;False;UNION DEPARTEMENTALE DES PETITES ET MOYENNES ENTREPRISES DU TERRITOIRE DE BELFORT;538918137;True;https://www.facebook.com/CPME90;;;http://www.cpme90.fr;;FRANCE;;SIREN;BELFORT;Organisation professionnelle
997;;82000;18/03/2019 10:00:11;14/12/2017 12:07:26;True;False;FDSEA Tarn-et-Garonne;777306077;True;https://www.facebook.com/fdsea.tarnetgaronne/;;https://twitter.com/FDSEA82;;FÉDÉRATION DÉPARTEMENTALE DES SYNDICATS D'EXPLOITANTS AGRICOLES DU TARN-ET-GARONNE;France;FDSEA 82;SIREN;MONTAUBAN;Autres organisations
998;"NUFARM
28 BOULEVARD CAMELINAT
BP 75";92233;31/10/2018 17:17:30;23/04/2018 11:16:51;True;False;NUFARM;552029068;True;;;;;;FRANCE;;SIREN;GENNEVILLIERS CEDEX;Société commerciale
999;"FEDERAT FR TANNERIE MEGISSERIE
122 RUE DE PROVENCE";75008;;20/12/2017 18:14:33;True;False;FEDERAT FR TANNERIE MEGISSERIE;784359150;False;;;;https://leatherfrance.com;FEDERATION FRANCAISE DE LA TANNERIE MEGISSERIE;FRANCE;;SIREN;PARIS;Syndicat
1000;"AKUO ENERGY SAS
140 AVENUE DES CHAMPS ELYSEES";75008;25/03/2019 16:54:49;23/10/2018 12:03:37;True;False;AKUO ENERGY SAS;495259061;True;;;;http://www.akuoenergy.com/fr/;;FRANCE;;SIREN;PARIS;Société commerciale
1001;"FEDERATION FRANCAISE DU BATIMENT LANDE
FFB LANDES
MAISON DU BATIMENT
153 AVENUE GEORGES CLEMENCEAU";40100;01/04/2019 08:39:09;31/05/2018 17:12:08;True;False;FEDERATION FRANCAISE DU BATIMENT LANDES;782072086;True;;;;;;FRANCE;FFB DES LANDES 40;SIREN;DAX;Organisation professionnelle
1002;"FONDS INTERNATIONAL POUR LA PROTECTION DES ANIMAUX
IFAW FRANCE
14 RUE EDOUARD MIGNOT
";51100;13/02/2019 12:09:19;13/02/2019 12:08:00;False;False;FONDS INTERNATIONAL POUR LA PROTECTION DES ANIMAUX;402423644;True;https://www.facebook.com/ifaw.fr;;https://twitter.com/IFAWFrance;https://www.ifaw.org/france;;FRANCE;;SIREN;REIMS;Association
1003;"ERAMET SANDOUVILLE
TOUR MONTPARNASSE
33 AVENUE DU MAINE";75015;;06/03/2018 14:17:05;False;False;ERAMET SANDOUVILLE;817398993;False;;;;;;FRANCE;;SIREN;PARIS;Société commerciale
1004;"FED DEPARTEMENTALE
23 BOULEVARD LACOMBE";81000;;25/04/2018 13:46:10;True;False;FED DEPARTEMENTALE;777187477;False;;;;http://www.btp81.ffbatiment.fr/;FEDERATION FRANCAISE DU BATIMENT DU TARN 81;FRANCE;FFB DU TARN 81;SIREN;ALBI;Organisation professionnelle
1005;"CTRE DEPART JEUNES AGRICULTEURS CDJA
LA WARPILLIERE
ZONE DU WAMEAU DE BELLEVILLE";55100;24/04/2018 12:06:09;23/04/2018 15:08:37;True;False;JEUNES AGRICULTEURS DE LA MEUSE;321608028;True;;;;;LES JEUNES AGRICULTEURS DE LA MOSELLE 57;FRANCE;JA MOSELLE 57;SIREN;BRAS SUR MEUSE;Syndicat
1006;"CARTE BLANCHE PARTENAIRES
26 RUE LAFFITTE";75009;26/03/2019 15:22:33;26/03/2019 14:41:02;True;False;CARTE BLANCHE PARTENAIRES;379301518;True;;https://www.linkedin.com/in/jeanfrancoistripodi/;https://twitter.com/JFTripodi;https://www.carteblanchepartenaires.fr/;;FRANCE;;SIREN;PARIS;Société commerciale
1007;"EUROTRADIA INTERNATIONAL
40-42 rue La Boétie ";75008;01/04/2019 15:44:19;18/01/2018 18:16:07;True;False;EUROTRADIA INTERNATIONAL;682039896;True;;;;http://www.eurotradia.fr;;FRANCE;;SIREN;PARIS;Société commerciale
1008;"UNION FRANCAISE DU COMMERCE CHIMIQUE
LE DIAMANTA
IMMEUBLE
14 RUE DE LA REPUBLIQUE";92800;24/04/2018 10:02:10;22/12/2017 20:50:41;True;True;UNION FRANCAISE DU COMMERCE CHIMIQUE;420956609;True;;https://www.linkedin.com/company/ufcc/;;http://www.ufcc.fr/;;FRANCE;UFCC;SIREN;PUTEAUX;Syndicat
1009;"UNION TERRITORIALE PME GUYANE
744 ROUTE DE BADUEL";97300;;29/12/2017 12:42:35;True;False;UNION TERRITORIALE DES PETITES ET MOYENNES ENTREPRISES DE LA GUYANE;488484825;False;;;;;;FRANCE;CGPME GUYANE;SIREN;CAYENNE;Organisation professionnelle
1010;;94500;30/03/2019 13:54:00;20/12/2017 10:14:59;True;True;CAP CORELI, COMMUNICATION & RELATIONS INSTITUTIONNELLES;753017003;True;;;;;;FRANCE;;SIREN;CHAMPIGNY SUR MARNE;Société commerciale
1011;39 RUE CLAUDE BERNARD;75005;15/05/2019 14:34:56;15/05/2019 11:10:48;True;False;LA FONDATION DROIT ANIMAL ETHIQUE ET SCIENCES;380035055;True;https://www.facebook.com/fondationLFDA;;https://twitter.com/fondationLFDA;http://www.fondation-droit-animal.org/;;FRANCE;;SIREN;PARIS 5;Fondation
1012;"FEDERATION FR BAT PAYS LOIRE
4 IMPASSE SERGE REGGIANI";44800;16/04/2019 08:09:52;18/12/2017 07:26:09;True;False;FEDERATION FRANCAISE DU BATIMENT DES PAYS DE LA LOIRE;786019174;True;;;https://twitter.com/FFBatiment_PdlL;http://www.paysdelaloire.ffbatiment.fr/;;FRANCE;FFB DES PAYS DE LA LOIRE;SIREN;ST HERBLAIN;Organisation professionnelle
1013;"Service Vie Associative - Mairie de SURESNES
2, rue CARNOT";92150;29/03/2019 21:34:09;18/04/2018 10:58:51;False;True;FEDERATION FRANCAISE DES ASSOCIATIONS D'ACTIONNAIRES SALARIES ET ANCIENS SALARIES FAS;W751113034;True;;;https://twitter.com/FAS_ON_TWITT;http://www.fas.asso.fr/;;FRANCE;;RNA;SURESNES;Association
1014;"FED DEP ENTREPRENEUR ARTISAN BATIMENT 
30 RUE FRANCOIS HARDOUIN";37100;27/03/2019 11:44:07;21/12/2017 11:52:45;True;True;FED DEP ENTREPRENEUR ARTISAN BATIMENT TP;775347347;True;;;;http://www.ffb37.ffbatiment.fr/;FÉDÉRATION DES ENTREPRENEURS ET ARTISANS DU BTP DE L'INDRE-ET-LOIRE;;FFB 37;SIREN;TOURS;Organisation professionnelle
1015;"PIERRE FABRE MEDICAMENT
LABO ROBOPHARM PIERRE FABRE PHARMACEUT
45 PLACE ABEL GANCE";92100;;05/09/2017 17:32:11;True;False;PIERRE FABRE MEDICAMENT;326118502;False;;;;;;FRANCE;;SIREN;BOULOGNE BILLANCOURT;Société commerciale
1016;"UP
27-29 AVENUE DES LOUVRESSES";92230;29/03/2019 15:34:45;07/12/2017 11:39:43;True;False;UP;642044366;True;https://www.facebook.com/UpGroup.Coop;https://fr.linkedin.com/company/up-group;https://twitter.com/UpGroup;http://up-group.coop/;;FRANCE;;SIREN;GENNEVILLIERS;Société commerciale
1017;33 rue Truffaut;75017;25/03/2019 15:27:52;16/02/2018 16:20:00;False;True;CILAB;H318741874;True;;;;https://www.cilab.fr/;;France;;HATVP;Paris;Cabinet de conseils
1018;"FEDERATION NATIONALE TRANSPORT VOYAGEU
FNTV
106 RUE D AMSTERDAM";75009;25/03/2019 16:50:14;23/08/2017 17:14:47;True;False;FEDERATION NATIONALE TRANSPORT VOYAGEURS;393264379;True;https://www.facebook.com/FNTV-134366396660650/;https://www.linkedin.com/company/fntv;https://twitter.com/FNTVFrance;http://www.fntv.fr/;FÉDÉRATION NATIONALE DES TRANSPORTS DE VOYAGEURS;FRANCE;FNTV;SIREN;PARIS;Organisation professionnelle
1019;"TERRITOIRES ZERO CHOMEUR LONGUE DUREE
TZCLD
106 RUE DU BAC";75007;31/12/2018 12:32:21;13/09/2017 08:44:43;False;False;TERRITOIRES ZERO CHOMEUR DE LONGUE DUREE;824524144;True;https://www.facebook.com/zerochomeurLD;;https://twitter.com/ZeroChomeurLD;https://www.tzcld.fr/;;;TZCLD;SIREN;PARIS 7;Association
1020;"FEDERATION DE L HOSPITALISATION PRIVEE
106 RUE D AMSTERDAM";75009;29/03/2019 19:44:10;30/04/2018 10:18:11;True;False;FEDERATION DE L'HOSPITALISATION PRIVEE;439676578;True;https://www.facebook.com/LaFHP/;https://fr.linkedin.com/company/fédération-de-l'hospitalisation-privée;https://twitter.com/la_fhp?lang=fr;http://www.fhp.fr/;;FRANCE;FHP;SIREN;PARIS;Syndicat
1021;"CHAMBRE DE METIERS ET ARTISANAT CHER
15 RUE HENRI DUNANT";18000;28/03/2019 10:17:21;12/02/2018 18:46:51;False;False;CHAMBRE DE METIERS ET ARTISANAT CHER;181800020;True;https://www.facebook.com/people/Cma-du-Cher/100012921905072;;;http://www.cma18.fr/;CHAMBRE DE METIERS ET DE L'ARTISANAT DU CHER 18;FRANCE;CMA CHER 18;SIREN;BOURGES;Chambre consulaire
1022;"FEDER REGIONALE BATIMENT DE BRETAGNE
7 BOULEVARD SOLFERINO
BP 90714";35007;;12/12/2017 16:34:15;True;False;FEDER REGIONALE BATIMENT DE BRETAGNE;777749060;False;https://www.facebook.com/batimentbzh/;;https://twitter.com/frb_bretagne;http://www.batiment.bzh/;FÉDÉRATION RÉGIONALE DU BÂTIMENT DE BRETAGNE;France;FRB;SIREN;RENNES Cedex;Organisation professionnelle
1023;"CONFEDERATION GENERALE PME
33 RUE BOURGMAYER";01000;;27/12/2017 10:06:36;True;False;CONFEDERATION GENERALE PME;392724167;False;;;;;CONFÉDÉRATION GÉNÉRALE DES PETITES ET MOYENNES ENTREPRISES DE L'AIN;FRANCE;CGPME 01;SIREN;BOURG EN BRESSE;Organisation professionnelle
1024;"2 NB CABLES
110 ROUTE DE SAINT LEU";93430;;13/02/2018 16:53:47;False;False;2 NB CABLES;529898520;False;;;;;;FRANCE;;SIREN;VILLETANEUSE;Société commerciale
1025;"FED BAT TRAVAUX PUBLICS DROME ARDECHE
57 AVENUE DE LAUTAGNE
BP 117";26904;05/04/2019 11:33:48;12/04/2018 19:09:24;True;False;FEDERATION BATIMENT TRAVAUX PUBLICS DROME ARDECHE;779471713;True;;;;http://www.btp0726.fr/;FEDERATION DU BATIMENT ET DES TRAVAUX PUBLICS DE DROME ET ARDECHE;FRANCE;FBTP DROME ARDECHE;SIREN;VALENCE CEDEX 9;Organisation professionnelle
1026;"FEDER NATIONAL INDUST LAITIERE
PARIS 9
42 RUE DE CHATEAUDUN";75314;18/03/2019 10:55:00;30/04/2018 08:18:47;True;False;FEDER NATIONAL INDUST LAITIERE;784357741;True;;;;;FEDERATION NATIONALE DE L'INDUSTRIE LAITIERE;FRANCE;FNIL;SIREN;PARIS CEDEX 09;Organisation professionnelle
1027;"MOBIVIA
511 589
511 RUE DES SERINGATS";59262;28/12/2018 08:01:21;13/12/2017 12:11:56;True;False;MOBIVIA;470501545;True;;;https://twitter.com/Mobivia?lang=fr;http://www.mobivia.com;;FRANCE;;SIREN;SAINGHIN EN MELANTOIS;Société commerciale
1028;2, rue de Sèze;75009;31/03/2019 19:21:37;06/04/2018 18:34:13;False;True;ORGANISME DE DEFENSE ET DE GESTION DU SAVON DE MARSEILLE FRANCE;W751237948;True;;;;;;FRANCE;;RNA;PARIS;Association
1029;"YLIOS RID INTERNATIONAL
IT GROUP & YLIOS
29 RUE VERNET";75008;20/10/2018 21:00:13;23/11/2017 18:47:27;False;True;YLIOS RID INTERNATIONAL;389548678;True;;https://www.linkedin.com/company-beta/914747/;https://twitter.com/YliosConsulting;http://www.ylios.com/;YLIOS;FRANCE;;SIREN;PARIS;Cabinet de conseils
1030;"CCI FRANCE
PARIS 17
CS50071
46 AVENUE DE LA GRANDE ARMEE";75858;27/03/2019 16:59:03;04/08/2017 15:20:59;False;False;CCI FRANCE;187500020;True;;https://www.linkedin.com/company/assembly-of-french-chambers-of-commerce-and-industry-acfci-;https://twitter.com/ccifrance;http://www.ccifrance.fr;;FRANCE;;SIREN;PARIS CEDEX 17;Chambre consulaire
1031;"AIR LIQUIDE FRANCE INDUSTRIE
6 RUE COGNACQ JAY";75007;20/03/2019 09:35:43;04/12/2017 10:16:41;True;False;AIR LIQUIDE FRANCE INDUSTRIE;314119504;True;;;;;;FRANCE;;SIREN;PARIS;Société commerciale
1032;"FORMULES ECONOMIQUES LOCALES
7 RUE GALILEE";75116;01/04/2019 07:54:28;29/11/2018 13:43:02;False;True;FORMULES ECONOMIQUES LOCALES;390212538;True;;;;http://formuleseconomiqueslocales.com/;;FRANCE;;SIREN;PARIS;Société commerciale
1033;"FEDERATION BATIMENT & TP HAUTE VIENNE
2 ALLEE DUKE ELLINGTON - BP 60005";87067;15/02/2019 15:54:06;22/12/2017 16:31:43;True;True;FEDERATION BATIMENT & TP HAUTE VIENNE;778072736;True;;;;http://www.btp87.ffbatiment.fr/fr/;FÉDÉRATION DU BÂTIMENT ET DES TRAVAUX PUBLICS DE HAUTE-VIENNE;FRANCE;FBTP HAUTE-VIENNE;SIREN;LIMOGES CEDEX 3;Organisation professionnelle
1034;;81000;21/01/2019 11:44:36;12/04/2018 15:38:44;True;False;CENTRE DEP JEUNES AGRICULTEURS;777187659;True;https://www.facebook.com/Jeunes-Agriculteurs-du-Tarn-1493905094207226/;;;;CENTRE DEPARTEMENTAL DES JEUNES AGRICULTEURS DU TARN;FRANCE;CDJA DU TARN 81;SIREN;ALBI;Syndicat
1035;"SYND PROFESSIONNELS CENTRES CONTACTS
33 RUE GALILEE";75116;24/04/2019 17:32:58;31/03/2019 22:39:08;False;False;SYNDICAT DES PROFESSIONNELS DES CENTRES DE CONTACTS;351922521;True;;https://www.linkedin.com/in/sp2c2015/;https://twitter.com/sp2C_general;http://www.sp2c.org;;FRANCE;;SIREN;PARIS;Organisation professionnelle
1036;"ALBERA CONSEIL
39 RUE DES JEÛNEURS";75002;01/03/2019 11:31:42;18/12/2017 16:28:54;False;True;ALBERA CONSEIL;441953981;True;;;;http://www.alberaconseil.fr;;FRANCE;;SIREN;PARIS;Cabinet de conseils
1037;"SAMMAN CABINET D AVOCATS
5 RUE D AUMALE";75009;12/06/2019 11:41:39;28/12/2017 19:09:18;True;True;SAMMAN CABINET D'AVOCATS;521433128;True;https://www.facebook.com/SammanLawCorporateAffairs;https://www.linkedin.com/company/samman-law-&-corporate-affairs;https://twitter.com/CabinetSamman;http://www.cabinet-samman.com/;;FRANCE;;SIREN;PARIS;Cabinet d’avocats
