domaines_intervention_actions_menees;activite_id
Tourisme/hôtellerie;9039
E-commerce;9039
Taxes;9040
Tourisme/hôtellerie;9040
E-commerce;9040
Education;9041
Formation professionnelle;9041
Pêche;9041
Accords internationaux;9041
Impôts;9042
Recherche et innovation;9042
Enseignement supérieur;9042
Budget;9042
Normes de production;9043
Principe de précaution;9043
Sécurité et normes alimentaires;9043
Industrie agroalimentaire;9043
Assurance chômage;9044
Dialogue social;9044
Droit du travail;9044
Aides aux entreprises;9044
Formation professionnelle;9044
Politique industrielle;9045
Energies renouvelables;9045
Agriculture;9045
Taxation;9045
Accords internationaux;9045
Taxes;9046
Politique industrielle;9046
Industrie agroalimentaire;9046
Energies renouvelables;9046
Agriculture;9046
Finances;9047
Assurances;9047
Banques;9047
Institutions européennes;9047
Accords internationaux;9047
Prévention;9048
Soins et maladies;9048
Système de santé et médico-social;9048
Défense;9049
Marché du numérique;9049
Remboursements;9050
Soins et maladies;9050
Système de santé et médico-social;9050
Handicap;9050
Discriminations;9050
Médicaments;9051
Système de santé et médico-social;9051
Remboursements;9052
Système de santé et médico-social;9052
Recherche et innovation;9052
Pêche;9053
Droit de la concurrence;9054
Système de santé et médico-social;9054
Taxes;9055
Industrie agroalimentaire;9055
Développement des territoires;9055
Energies renouvelables;9055
Agriculture;9055
Soins et maladies;9056
Système de santé et médico-social;9056
Publicité;9057
Liberté d’expression et d’information;9057
Soins et maladies;9057
Recherche et innovation;9057
Remboursements;9058
Soins et maladies;9058
Système de santé et médico-social;9058
Handicap;9058
Finances;9059
Banques;9059
Education;9060
Formation professionnelle;9060
Logement;9060
Droits et libertés fondamentales;9060
Enseignement supérieur;9060
Education;9061
Formation professionnelle;9061
Logement;9061
Droits et libertés fondamentales;9061
Enseignement supérieur;9061
Education;9062
Formation professionnelle;9062
Logement;9062
Droits et libertés fondamentales;9062
Enseignement supérieur;9062
Transport de voyageurs;9063
Infrastructures de télécommunications;9063
Audiovisuel;9063
Bâtiments et travaux publics;9063
Institutions pénitentiaires;9064
Institutions judiciaires;9064
Tourisme/hôtellerie;9065
Construction;9065
Développement des territoires;9065
Tourisme/hôtellerie;9066
Formation professionnelle;9066
Construction;9067
Sécurité et normes alimentaires;9068
Agriculture;9068
Accès à la culture;9069
Justice pénale;9070
Institutions pénitentiaires;9070
Institutions judiciaires;9070
Protection des données;9071
Accès à la culture;9072
Tourisme/hôtellerie;9072
Sports;9072
Développement des territoires;9072
Taxes;9073
Transport de fret;9073
Impôts;9073
Infrastructures;9073
Aides aux entreprises;9074
Aide au développement;9074
Formation professionnelle;9075
Budget;9076
Développement des territoires;9077
Industrie agroalimentaire;9078
Développement des territoires;9078
Agriculture;9078
Développement des territoires;9079
Agriculture;9079
Agriculture;9080
Agriculture;9081
Développement des territoires;9082
Agriculture;9082
Agriculture;9083
Agriculture;9084
Qualité de l'eau;9085
Agriculture;9085
Aides aux entreprises;9086
Développement des territoires;9086
Agriculture;9086
Qualité de l'eau;9087
Industrie agroalimentaire;9087
Développement des territoires;9087
Agriculture;9087
Accords internationaux;9087
Développement des territoires;9088
Agriculture;9088
Recherche et innovation;9089
Recherche et innovation;9090
Presse écrite;9091
Droit d'auteur;9091
Taxes;9092
Presse écrite;9092
Presse écrite;9093
Taxes;9094
Presse écrite;9094
Dialogue social;9095
Droit du travail;9095
Presse écrite;9095
Déchets;9096
Agriculture;9096
Déchets;9097
Agriculture;9097
Industrie agroalimentaire;9098
Agriculture;9099
Dialogue social;9100
Politique industrielle;9100
Système de santé et médico-social;9100
Recherche et innovation;9100
Médicaments;9101
Soins et maladies;9101
Système de santé et médico-social;9101
Remboursements;9102
Prévention;9102
Médicaments;9102
Soins et maladies;9102
Système de santé et médico-social;9102
Retraites;9103
Dialogue social;9103
Politique industrielle;9103
Système de santé et médico-social;9103
Recherche et innovation;9103
Déchets;9104
Bâtiments et travaux publics;9104
Politique industrielle;9104
Construction;9104
Politique industrielle;9105
Défense;9106
Défense;9107
Défense;9108
Défense;9109
Budget;9109
Défense;9110
Budget;9110
Défense;9111
Budget;9111
Défense;9112
Sécurité nationale;9112
Budget;9112
Défense;9113
Budget;9113
Défense;9114
Budget;9114
Défense;9115
Défense;9116
Budget;9116
Défense;9117
Budget;9117
Développement des territoires;9118
Energies renouvelables;9118
Finances;9119
Impôts;9119
PME/TPE;9119
Aides aux entreprises;9119
Droit de la concurrence;9120
Marchés réglementés;9120
Institutions européennes;9120
Energies renouvelables;9120
Droit de la concurrence;9121
Marchés réglementés;9121
Energies renouvelables;9121
Energie nucléaire;9121
Institutions européennes;9122
Energies renouvelables;9122
Energies fossiles;9122
Energie nucléaire;9122
PME/TPE;9123
Aides aux entreprises;9123
Energies renouvelables;9123
Budget;9123
Marchés réglementés;9124
Energies renouvelables;9124
Développement des territoires;9125
Energies renouvelables;9125
Droit de la concurrence;9126
Marchés réglementés;9126
Energies renouvelables;9126
Droit de la concurrence;9127
Marchés réglementés;9127
Energies renouvelables;9127
Energies fossiles;9127
Energie nucléaire;9127
Taxes;9128
Jeux d'argent;9128
Développement des territoires;9128
Taxes;9129
Patrimoine;9129
Jeux d'argent;9129
Sports;9129
Développement des territoires;9129
Taxes;9130
Jeux d'argent;9130
Budget;9130
Taxes;9131
Patrimoine;9131
Jeux d'argent;9131
Développement des territoires;9131
Taxes;9132
Jeux d'argent;9132
Budget;9132
Patrimoine;9133
Jeux d'argent;9133
Budget;9133
Jeux d'argent;9134
Marchés réglementés;9134
Budget;9134
Jeux d'argent;9135
Marchés réglementés;9135
Budget;9135
Jeux d'argent;9136
Marchés réglementés;9136
Collectivités territoriales;9136
Budget;9136
Jeux d'argent;9137
Sports;9137
Collectivités territoriales;9137
Budget;9137
Aides aux entreprises;9138
Bâtiments et travaux publics;9139
Logement;9139
Construction;9139
Infrastructures;9139
Occupation des sols;9140
Bâtiments et travaux publics;9140
Logement;9140
Construction;9140
Infrastructures;9140
Bâtiments et travaux publics;9141
Logement;9141
Construction;9141
Aides aux entreprises;9142
Aides aux entreprises;9143
Aides aux entreprises;9144
Aides aux entreprises;9145
Aides aux entreprises;9146
Occupation des sols;9147
Bâtiments et travaux publics;9147
Construction;9147
Transports alternatifs;9147
Infrastructures;9147
Occupation des sols;9148
Bâtiments et travaux publics;9148
Logement;9148
Construction;9148
Tourisme/hôtellerie;9149
Politique industrielle;9150
Marché du numérique;9150
Formation professionnelle;9151
Protection des données;9152
Politique industrielle;9153
Marché du numérique;9153
Droit du travail;9154
Formation professionnelle;9154
Marché du numérique;9154
Taxes;9155
Marché du numérique;9155
Brevet;9156
Marché du numérique;9156
Budget;9156
Accès à la culture;9157
Marché du numérique;9157
Marché du numérique;9158
Politique industrielle;9159
Marché du numérique;9160
Protection des données;9161
Marché du numérique;9161
Recherche et innovation;9162
Marché du numérique;9162
Marché du numérique;9163
Marché du numérique;9164
Politique industrielle;9165
Marché du numérique;9166
Marché du numérique;9167
Marché du numérique;9168
Impôts;9169
Budget;9170
Protection des données;9171
Impôts;9172
Système de santé et médico-social;9173
Energies renouvelables;9174
Partenariats public/privé;9175
Protection des données;9175
Marché du numérique;9175
Appellations;9176
Marché du numérique;9177
Marché du numérique;9178
Marché du numérique;9179
Soins et maladies;9180
Industrie agroalimentaire;9181
Agriculture;9181
Education;9182
Prévention;9182
Soins et maladies;9182
Education;9183
Prévention;9183
Soins et maladies;9183
Industrie agroalimentaire;9184
Agriculture;9184
Protection des données;9185
Marché du numérique;9185
Industrie agroalimentaire;9186
Agriculture;9186
Professions réglementées;9187
Prévention;9187
Médicaments;9187
Soins et maladies;9187
Système de santé et médico-social;9187
Recherche et innovation;9188
Protection des données;9188
Sports;9189
Professions réglementées;9190
Prévention;9190
Médicaments;9190
Soins et maladies;9190
Système de santé et médico-social;9190
Marché du numérique;9191
Logement;9192
Logement;9193
Taxes;9194
Impôts;9194
Marchés réglementés;9194
Impôts;9195
PME/TPE;9195
Marchés réglementés;9195
Impôts;9196
Marchés réglementés;9197
Accès à la culture;9198
Accès à la culture;9199
Déchets;9200
Industrie agroalimentaire;9200
Industrie agroalimentaire;9201
Industrie agroalimentaire;9202
Industrie agroalimentaire;9203
Industrie agroalimentaire;9204
Agriculture;9204
Institutions européennes;9205
Politique industrielle;9205
Accords internationaux;9205
Finances;9206
Politique industrielle;9207
Recherche et innovation;9207
Publicité;9208
Prévention;9208
Sports;9208
Prévention;9209
Prévention;9210
Système de santé et médico-social;9210
Publicité;9211
Prévention;9211
Sports;9211
Prévention;9212
Soins et maladies;9212
Système de santé et médico-social;9212
Prévention;9213
Soins et maladies;9213
Système de santé et médico-social;9213
Prévention;9214
Prévention;9215
Publicité;9216
Prévention;9216
Prévention;9217
Système de santé et médico-social;9217
Prévention;9218
Soins et maladies;9218
Système de santé et médico-social;9218
PME/TPE;9219
Industrie agroalimentaire;9219
Sécurité et normes alimentaires;9220
Industrie agroalimentaire;9220
Agriculture;9220
Sécurité et normes alimentaires;9221
Industrie agroalimentaire;9221
Publicité;9222
Industrie agroalimentaire;9222
Industrie agroalimentaire;9223
Sécurité et normes alimentaires;9224
Industrie agroalimentaire;9224
Agriculture;9224
Industrie agroalimentaire;9225
Agriculture;9225
Sécurité et normes alimentaires;9226
Industrie agroalimentaire;9226
Industrie agroalimentaire;9227
Agriculture;9227
Politique industrielle;9228
Industrie agroalimentaire;9228
Agriculture;9228
Taxes;9229
Industrie agroalimentaire;9229
Budget;9229
Déchets;9230
Industrie agroalimentaire;9230
Industrie agroalimentaire;9231
Agriculture;9231
Sécurité et normes alimentaires;9232
Industrie agroalimentaire;9232
Industrie agroalimentaire;9233
Industrie agroalimentaire;9234
Agriculture;9234
Industrie agroalimentaire;9235
Agriculture;9235
Taxes;9236
Industrie agroalimentaire;9236
Budget;9236
Sécurité et normes alimentaires;9237
Industrie agroalimentaire;9237
Agriculture;9237
Sécurité et normes alimentaires;9238
Industrie agroalimentaire;9238
Agriculture;9238
Industrie agroalimentaire;9239
Agriculture;9239
Soins et maladies;9240
Système de santé et médico-social;9240
Prévention;9241
Soins et maladies;9241
Médicaments;9242
Prévention;9243
Soins et maladies;9243
Système de santé et médico-social;9243
Soins et maladies;9244
Système de santé et médico-social;9244
Prévention;9245
Soins et maladies;9246
Prévention;9247
Prévention;9248
Soins et maladies;9248
Système de santé et médico-social;9248
Prévention;9249
Soins et maladies;9249
Système de santé et médico-social;9249
Prévention;9250
Médicaments;9250
Soins et maladies;9250
Système de santé et médico-social;9250
Prévention;9251
Médicaments;9251
Soins et maladies;9251
Système de santé et médico-social;9251
Agriculture;9252
Impôts;9253
Formation professionnelle;9254
Impôts;9255
Logement;9256
Impôts;9257
Energies renouvelables;9258
Formation professionnelle;9259
Bâtiments et travaux publics;9259
Logement;9259
Construction;9259
Budget;9259
Impôts;9260
Impôts;9261
Professions réglementées;9262
Patrimoine;9262
Accès aux moyens de télécommunications;9263
Infrastructures de télécommunications;9263
Droit de la concurrence;9264
Soins et maladies;9264
Accès à l’Internet;9265
Droit de la concurrence;9265
Institutions européennes;9265
Marché du numérique;9265
Accès aux moyens de télécommunications;9266
Infrastructures de télécommunications;9266
Industrie agroalimentaire;9267
Industrie aéronautique;9268
Industrie agroalimentaire;9269
Droit de la concurrence;9270
Enseignement supérieur;9270
Logement;9271
Accès à l’Internet;9272
Accès à la culture;9272
Protection des données;9272
Marché du numérique;9272
Agriculture;9273
Produits chimiques;9274
Impact de l'activité industrielle;9274
Sécurité routière;9275
Retraites;9276
Droit du travail;9276
Patrimoine;9276
Livre;9276
Cinéma;9276
Sécurité routière;9277
Impôts;9278
Cinéma;9278
Droit du travail;9279
Spectacle vivant;9279
Handicap;9280
Sécurité routière;9281
Handicap;9282
Accès à l’Internet;9283
Protection des données;9283
Sécurité routière;9284
Professions réglementées;9285
Patrimoine;9285
Politique industrielle;9286
Espionnage et surveillance;9286
Sécurité nationale;9286
Institutions pénitentiaires;9286
Infrastructures;9286
Accès à l’Internet;9287
Accès à la culture;9287
Politique industrielle;9287
Protection des données;9287
Marché du numérique;9287
Impôts;9288
Agriculture;9289
Logement;9290
Droit de la concurrence;9291
Accès aux moyens de télécommunications;9291
Infrastructures de télécommunications;9291
PME/TPE;9292
Presse écrite;9292
Système de santé et médico-social;9292
Education;9293
PME/TPE;9294
Système de santé et médico-social;9294
PME/TPE;9295
Système de santé et médico-social;9295
Education;9296
Assurances;9297
Banques;9297
Assurances;9298
Banques;9298
Taxes;9299
Impôts;9299
PME/TPE;9299
Droit du travail;9299
Aides aux entreprises;9299
Politique industrielle;9300
Energie nucléaire;9300
Dialogue social;9301
Droit du travail;9301
Formation professionnelle;9301
Taxes;9302
Impôts;9302
Protection des données;9302
E-commerce;9302
Taxes;9303
E-commerce;9303
Protection des données;9304
E-commerce;9304
Taxes;9305
Marché du numérique;9305
E-commerce;9305
Système de santé et médico-social;9306
Remboursements;9307
Soins et maladies;9307
Système de santé et médico-social;9307
Bâtiments et travaux publics;9308
Bâtiments et travaux publics;9309
Bâtiments et travaux publics;9310
Bâtiments et travaux publics;9311
Logement;9311
Construction;9311
Spectacle vivant;9312
Patrimoine;9312
Bâtiments et travaux publics;9313
Bâtiments et travaux publics;9314
Bâtiments et travaux publics;9315
Logement;9316
Bâtiments et travaux publics;9317
Logement;9318
Logement;9319
Déchets;9320
Déchets;9321
Impact de l'activité industrielle;9322
Déchets;9323
Déchets;9324
Taxes;9325
Marché du numérique;9325
E-commerce;9325
Protection des données;9326
Marché du numérique;9326
E-commerce;9326
Protection des données;9327
Marché du numérique;9327
E-commerce;9327
