action_representation_interet_id;activite_id;observation
9154;9151;Travailler à la création d’un « Crédit impôt formation » pour les emplois innovants afin d’inciter les entreprises à former leurs salariés aux dernières évolutions technologiques » et créer un label « entreprise formatrice numérique » afin de valoriser les entreprises priorisant l’évolution et le développement des compétences de leurs salariés. »http://www.techinfrance.fr/actualites/categorie/communiques-de-presse/article/reforme-de-la-formation-professionnelle-tech-in-france-salue-la-direction-prise-par-le-gouvernement-mais-demande-des-engagements-plus-ambitieux
9155;9152;Alerter sur l’impréparation des entreprises du numérique dans la mise en œuvre du règlement, en raison des moyens dont elles disposent inciter au développement de l’accompagnement des entreprises par les autorités http://www.techinfrance.fr/actualites/categorie/communiques-de-presse/article/enquete-compliance-rgpd-les-entreprises-de-la-tech-ne-sont-pas-pretes
9156;9153;http://www.techinfrance.fr/actualites/categorie/communiques-de-presse/article/extension-des-decrets-montebourg-tech-in-france-demande-des-clarifications
9157;9154;Inciter à la création de chartes sociales permettant de réduire le flou juridique du secteur en renforçant la protection sociale des travailleurs sans remettre en cause leur indépendance professionnelle. http://www.techinfrance.fr/actualites/categorie/communiques-de-presse/article/pjl-liberte-de-choisir-son-avenir-professionnel-tech-in-france-salue-la-reintroduction-des-dispositions-permettant-la-creation-de-chartes-sociales-par-les-plateformes
9158;9155;http://www.techinfrance.fr/actualites/categorie/communiques-de-presse/article/taxe-sur-les-services-numeriques-tech-in-france-s-inquiete-de-l-impact-potentiel-sur-une-partie-de-l-ecosysteme-tech-francais
9159;9156;http://www.techinfrance.fr/actualites/categorie/communiques-de-presse/article/plf-2019-adapter-la-patent-box-francaise-aux-entreprises-du-numerique
9160;9157;
9161;9158;http://www.techinfrance.fr/actualites/categorie/communiques-de-presse/article/proposition-de-loi-contre-la-manipulation-de-l-information-les-organisations-du-numerique-s-interrogent-sur-l-applicabilite-d-un-texte-aux-contours-encore-imprecis
9162;9159;
9163;9160;
9164;9161;
9165;9162;Organisation de l'événement AI France Summit 
9166;9163;
9167;9164;
9168;9165;veiller à avoir une définition claire et circonscrite du périmètre des solutions concernées, dans le cadre du Bofip et qui prenne en compte les réalités technologiques des éditeurs de logiciels
9169;9166;http://www.techinfrance.fr/actualites/categorie/communiques-de-presse/article/reglement-europeen-e-privacy-tech-in-france-invite-la-france-a-prendre-une-position-qui-n-entrave-pas-la-transformation-numerique
9170;9167;
9171;9168;
9172;9169;
9173;9170;
9174;9171;
9175;9172;
9176;9173;
9177;9174;
9178;9175;
9179;9176;
9180;9177;
9181;9178;
9182;9179;
9183;9180;Promotion du développement d’un plan gouvernemental sur l’hygiène à l’école
9184;9181;
9185;9182;
9186;9183;
9187;9184;
9188;9185;
9189;9186;
9190;9187;
9191;9188;
9192;9189;
9193;9190;
9194;9191;
9195;9192;
9196;9193;
9197;9194;
9198;9195;
9199;9196;
9200;9197;
9201;9198;
9202;9199;
9203;9200;
9204;9201;
9205;9202;
9206;9203;
9207;9204;
9208;9205;Demande d'intervention diplomatique
9209;9206;Démarches effectuées avec le soutien actif de la Direction Générale du Trésor dans le cadre du projet de transfert du Siège Constellium des Pays-bas vers la France (continuité de la cotation des actions du Groupe au NYSE)
9210;9207;
9211;9208;
9212;9209;
9213;9210;
9214;9211;
9215;9212;"Audition au Sénat de M. Nicolas Simon, président de l’ANPAA, par Mme Chantal Deseyne, rapporteur pour avis de l’action
« Mission interministérielle de lutte contre les drogues et les conduites addictives » le 23 octobre 2018."
9216;9213;
9217;9214;Participation à la consultation organisée dans le cadre des Etats généraux de l'alimentation et demandes de RDV associés
9218;9215;L'ANPAA a notamment été reçue en audition par la mission d'information de l'Assemblée nationale relative à l'application d'une procédure d'amende forfaitaire au délit d'usage illicite de stupéfiants.
9219;9216;Alerte sur les risques de contournement de la loi Evin et rappel des objectifs de la loi, à savoir la protection de la jeunesse
9220;9217;Envoi d'une contribution (50 recommandations) dans le cadre de la consultation organisée par la MILDECA pour l'élaboration du futur plan gouvernemental de mobilisation contre les conduites addictives
9221;9218;
9222;9219;
9223;9220;
9224;9221;
9225;9222;
9226;9223;
9227;9224;
9228;9225;
9229;9226;
9230;9227;
9231;9228;
9232;9229;
9233;9230;
9234;9231;
9235;9232;
9236;9233;
9237;9234;
9238;9235;
9239;9236;
9240;9237;
9241;9238;
9242;9239;
9243;9240;
9244;9241;Suite à l'annulation par la Cour administrative d’appel de Paris du marché pour le test immunologique proposé aux personnes entre 50 et 74 ans, dans le cadre du dépistage organisé du cancer colorectal, la Ligue contre le cancer demande que des mesures soient prises pour garantir la poursuite, sans interruption, du programme de dépistage organisé. Une question écrite a donc été proposée au Gouvernement 
9245;9242;Relai, auprès de la ministre de la Santé, des positions de l'European cancer League relatives à la proposition de la Commission européenne pour une évaluation des technologies médicales européenne.
9246;9243;Invitation à participer aux 1ers Etats Généraux de la Prévention des Cancers le 21 novembre 2018 : Journée présentant une synthèse des propositions, issues du travail effectué en amont, pour un plan de prévention des cancers efficace et équitable durant les 5 ou 10 années prochaines, susceptibles d'être adoptées par les plus hautes autorités de l'Etat. 
9247;9244;Envoi du 7ème rapport de l’Observatoire sociétal des cancers « Après le cancer, le combat continue ! » étude inédite qui met en lumière les conséquences du cancer et le vécu contrasté des personnes qui en ont été atteintes, même 25 ans après la fin des traitements. A travers la diffusion de ce rapport, la Ligue a souhaité sensibiliser les élus de la République, directeurs des ARS, de l’APHP, de la Haute Autorité de Santé et les ministères concernés sur les difficultés , les besoins et les aspirations sur le long terme des anciennes personnes malades
9248;9245;La Ligue a conduit un plaidoyer pour les espaces sans tabac, pour l'augmentation des taxes sur le tabac, pour l'interdiction de toutes les formes de publicité et de marketing et enfin pour l'indépendance des processus de traçabilité des produits du tabac.
9249;9246;Invitation de la Ministre de la Santé à intervenir à l'occasion de la journée de célébration du centenaire de la Ligue nationale contre le cancer
9250;9247;Organisation des premières consultations en ligne et réunions physiques sur la production d'une expertise et de propositions relatives à l'avenir de la prévention des cancers. Invitation de représentants des services des ministères, notamment de la santé, de l'éducation nationale, et de l'environnement
9251;9248;
9252;9249;Présentation du projet états généraux de la prévention des cancers, les enjeux et attendus de la démarche. invitation à la restitution des travaux de ces états généraux en 2018
9253;9250;Propositions d'amendements portant sur l'élargissement des normes en matière de vaccination contre le HPV, l'augmentation du prix du tabac, et le renforcement de la démocratie en santé par rapport aux prix des médicaments
9254;9251;Interview exclusive d’Agnès Buzyn, Ministre des Solidarités et de la Santé, par le magazine Vivre de la Ligue nationale contre le cancer sur les grands enjeux de la lutte contre le cancer.
9255;9252;Rencontre parlementaire avec les députés et sénateurs de l'Oise , dans le cadre de la ratification du CETA . 
9256;9253;
9257;9254;
9258;9255;
9259;9256;
9260;9257;
9261;9258;
9262;9259;
9263;9260;
9264;9261;
9265;9262;
9266;9263;
9267;9264;
9268;9265;
9269;9266;
9270;9267;
9271;9268;
9272;9269;
9273;9270;
9274;9271;
9275;9272;
9276;9273;
9277;9274;
9278;9275;
9279;9276;
9280;9277;
9281;9278;
9282;9279;
9283;9280;
9284;9281;
9285;9282;
9286;9283;
9287;9284;
9288;9285;
9289;9286;
9290;9287;
9291;9288;
9292;9289;
9293;9290;
9294;9291;
9295;9292;
9296;9293;Rénovation du Bac Pro de prothèse dentaire afin de le mettre en adéquation avec les évolutions du métier
9297;9294;
9298;9295;
9299;9296;Une rénovation du Bac Professionnel de prothèse dentaire afin de le mettre en adéquation avec les réalités professionnels
9300;9297;
9301;9298;
9302;9299;Rencontre avec Parlementaire en date du 07/12/18
9303;9300;Entretien Préfet en date du 01/03/2018 
9304;9301;entretien en date du 29/09/2017 
9305;9302;Réunions ou tête-à-têtes informels afin de présenter l'entreprise et de sensibiliser les Parlementaires aux distorsions de concurrence et enjeux de la fiscalité du commerce, en prévision des débats budgétaires et autres débats législatifs
9306;9303;Proposition de loi N°460 portant sur le pacte national de revitalisation des centres-villes et centres bourgs, projets français et européens de taxe sur les services numériques
9307;9304;
9308;9305;
9309;9306;
9310;9307;
9311;9308;
9312;9309;
9313;9310;
9314;9311;
9315;9312;
9316;9313;
9317;9314;
9318;9315;
9319;9316;
9320;9317;
9321;9318;
9322;9319;
9323;9320;
9324;9321;Alerter sur l’importance de ne pas supprimer l'obligation d’être une installation industrielle ICPE/IOTA pour pouvoir procéder à une sortie du statut de déchets pour les déchets dangereux dans l'article 15 du projet de loi sur la transposition. L'économie circulaire ne doit pas se faire au détriment de la santé. 
9325;9322;En décembre 2017, le Conseil d’Etat a annulé certaines dispositions du décret n° 2016-1110 du 11 août 2016 relatif à l'autorité environnementale, ce dont il résulte que personne n’est actuellement compétent pour l’exercer. Cela crée ainsi une situation juridique très fragile dans les démarches pour obtenir de nouvelles autorisations d’exploiter. 
9326;9323;
9327;9324;Sollicitation pour participer aux ateliers d’élaboration de la FREC afin d’y intégrer la dimension déchets dangereux. Porter nos positions vis-à-vis des enjeux sanitaires du recyclage, en particulier du sujet des perturbateurs endocriniens ou encore d'autres éléments toxiques susceptibles d'être présents dans les déchets que l’on ne doit pas négliger dans les discussions. S'assurer que les substances préoccupantes ne soient pas réintroduites indéfiniment dans la boucle des matières 
9328;9325;
9329;9326;
9330;9327;
9331;9328;
9332;9329;
9333;9330;
9334;9331;
9335;9332;
9336;9333;
9337;9334;
9338;9335;
9339;9336;
9340;9337;
9341;9338;
9342;9339;
9343;9340;
9344;9341;
9345;9342;
9346;9343;
9347;9344;
9348;9345;
9349;9346;
9350;9347;L'USP a assuré une diffusion élargie des propositions qu'elle a formulées dans le cadre de la mission parlementaire confiée aux députés Thourot et Fauvergue. L'USP souhaitait ainsi partager ses attentes pour le secteur auprès de personnalités intéressées par la sphère de la sécurité privée. Ces propositions ont été diffusées dans lors d'une phase de consultation et non de décision publique à proprement parler.
9351;9348;Participation active au dialogue avec le cabinet du Ministre de l'Intérieur, la Direction des Libertés publiques et la Délégation aux Coopérations de sécurité, dans le cadre de l'élaboration des décrets concernant l'armement des agents de sécurité privée.
